"Aberbeeg","Ebbw Valley Cycle Track",-3.144286,51.711165
"Peacehaven juniors","Centenary Park",0.011761,50.794091
"Peacehaven","Centenary Park",0.012418,50.794092
"Peckham Rye","Peckham Rye Park",-0.060688,51.455486
"Peel Park juniors","Peel Park",-2.428038,53.531789
"Pegwell Bay","Pegwell Bay",1.361446,51.320957
"Penallta juniors","Parc Penallta Country Park",-3.245668,51.644903
"Penallta","Penallta House",-3.245679,51.644889
"Pendle","Holt House Playing Fields",-2.18011,53.863571
"Penistone","Penistone Show Ground",-1.635407,53.526568
"Pennington Flash","Pennington Flash",-2.542745,53.491608
"Penrhyn","Penrhyn Castle",-4.094495,53.226852
"Penrith","Frenchfiel Sports Centre",-2.720532,54.658026
"Penrose","Penrose",-5.29595,50.083578
"Perry Hall","Perry Hall Park",-1.911825,52.52486
"Perth juniors","South Inch",-3.435321,56.391357
"Perth","North Inch and Riverside parks",-3.435422,56.40515
"Peter Pan juniors","Peter Pan Park",-0.402106,53.738674
"Peter Pan","Peter Pan Park",-0.402181,53.73833
"Phoenix juniors","Phoenix Park",-2.683428,53.336051
"Phoenix","Phoenix Park",-2.681623,53.337865
"Pinehill juniors","Pinehill Park",-0.264145,51.948308
"Pitshanger juniors","Pitshanger Park",-0.318553,51.528578
"Plean","Plean Country Park",-3.881607,56.057791
"Plymvalley","Plymbridge Woods",-4.079618,50.409091
"Pocket","Pocket Park",-0.275327,52.214797
"Polkemmet Country","Polkemmet Country Park",-3.720256,55.866214
"Pollok","Pollok Park, Glasgow",-4.307882,55.82992
"Pomphrey Hill","Pomphrey Hill Playing Fields",-2.47805,51.479321
"Pont y Bala","Lower Tryweryn",-3.593199,52.912396
"Pontefract juniors","Pontefract Park",-1.329962,53.696394
"Pontefract","Pontefract Racecourse",-1.325741,53.697226
"Pontypool juniors","Pontypool Park",-3.035392,51.701218
"Pontypool","Pontypool Park",-3.028573,51.699213
"Pontypridd juniors","Ynysangharad War Memorial Park",-3.337015,51.601625
"Pontypridd","Ynysangharad War Memorial Park",-3.339028,51.602009
"Poole","Poole Park, Poole",-1.968876,50.720348
"Poolsbrook","Poolsbrook Country Park",-1.348842,53.259118
"Porthcawl","Porthcawl Seafront",-3.705976,51.476331
"Portobello","Figgate Park",-3.122656,55.950689
"Portrush juniors","East Strand Beach",-6.648452,55.205011
"Portrush","East Strand Beach, Portrush",-6.648788,55.204638
"Portsmouth Lakeside","Lakeside North Harbour",-1.08157,50.840654
"Potternewton","Potternewton Park",-1.526274,53.818446
"Prestatyn Prom juniors","Nova Centre",-3.412461,53.342584
"Preston Park juniors","Preston Park",-0.147668,50.84122
"Preston Park","Preston Park",-0.148616,50.841557
"Preston","Avenham and Miller Parks",-2.703902,53.751374
"Prestwick Oval juniors","Prestwick Oval, St Ninian’s Park",-4.612539,55.493409
"Princes","Princes Park, Liverpool",-2.956975,53.386456
"Priory Park juniors","Priory Park",-0.125671,51.585754
"Prospect","Prospect Park",-1.00741,51.448386
"Prudhoe Riverside juniors","Tyne Riverside Country Park",-1.865981,54.96663
"Prudhoe Riverside","Tyne Riverside Country Park",-1.863141,54.968071
"Pymmes","Pymmes Park, Edmonton",-0.066953,51.61887
"Queen Elizabeth","Queen Elizabeth Country Park",-0.978384,50.956372
"Queens","Queen's Uni Sport, Upper Malone",-5.963387,54.555092
"Queen’s Parade juniors, Aldershot","Polo Fields",-0.755695,51.265723
"Queen’s Park juniors, Bolton","Queen’s Park",-2.444706,53.577613
"Queen’s Park juniors, London","Queen’s Park",-0.21127,51.534733
"Queen’s Park juniors, Rochdale","Queen’s Park",-2.215383,53.601254
"Queen’s, Glasgow","Queen’s Park",-4.270076,55.833509
"Ramsbottom juniors","Nuttall Park",-2.312222,53.643199
"Raphael","Raphael Park",0.19249,51.585798
"Reading","Thames Riverside, Reading",-0.941573,51.460384
"Reculver juniors","Reculver Country Park",1.194731,51.378274
"Redcar juniors","Locke Park",-1.080751,54.61403
"Redcar","Locke Park, Redcar",-1.07902,54.615225
"Reigate Priory juniors","Reigate Priory Park",-0.207922,51.234222
"Reigate Priory","Priory Park",-0.208644,51.23435
"Richmond Park","Richmond Park, Richmond upon Thames",-0.292886,51.451962
"Rickmansworth","Rickmansworth Aquadrome",-0.47589,51.633087
"Riddlesdown","Riddlesdown, Warlingham",-0.079549,51.318485
"Rising Sun","The Rising Sun Country Park",-1.532028,55.01998
"Riverfront","The Riverfront",-2.993317,51.588559
"Riverside juniors","Riverside Park",-1.562895,54.854016
"Riverside juniors, Ballymoney","Riverside Park",-6.507974,55.068821
"Riverside juniors, St Neots","Riverside Park,",-0.275562,52.223022
"Riverside","Riverside Park, Chester-le-Street",-1.563277,54.853983
"Roding Valley juniors","Roding Valley Recreational Park",0.066561,51.638642
"Roding Valley","Roding Valley Recreation Ground",0.066415,51.638607
"Rogiet","Rogiet Countryside Park",-2.779965,51.583268
"Rosliston","Rosliston Forestry Centre",-1.639681,52.754526
"Ross-on-Wye","Ross-on-Wye Sports Centre",-2.594417,51.912943
"Rossmere juniors","Rossmere Park",-1.226339,54.661422
"Rostrevor","Kilbroney Park",-6.193448,54.099486
"Rother Valley","Rother Valley Country Park",-1.320226,53.341508
"Rotherham","Rotherham",-1.343218,53.430538
"Rothwell","Springhead Park",-1.473456,53.750032
"Rouken Glen juniors","Rouken Glen Park",-4.316869,55.79831
"Roundhay juniors","Roundhay Park",-1.503689,53.836822
"Roundhay","Roundhay Park, Leeds",-1.496007,53.83828
"Roundshaw Downs","Roundshaw Downs, near South Croydon",-0.11872,51.352253
"Royal Tunbridge Wells","Dunorlan Park",0.284851,51.133614
"Ruchill","Ruchill Park",-4.276162,55.884538
"Rugby","Whinfield Recreation Ground",-1.238464,52.37318
"Rushcliffe juniors","Rushcliffe County Park",-1.14978,52.88217
"Rushcliffe","Rushcliffe Country Park",-1.149104,52.882497
"Rushmere","Rushmere Country Park",-0.674095,51.947057
"Rushmoor","Queens Avenue",-0.755847,51.265798
"Rutland Water juniors","The Waterside Cafe",-0.621111,52.646012
"Rutland Water","Rutland Water Reservoir",-0.624447,52.643712
"Salcey Forest","Salcey Forest",-0.841556,52.159223
"Sale Water","Sale Water Park",-2.294545,53.429585
"Salford juniors","Buille Hill Park",-2.3054,53.490729
"Salisbury","Churchill Gardens",-1.789858,51.061528
"Salt Hill juniors","Salt Hill Park",-0.605853,51.513437
"Saltaire juniors","Roberts Park",-1.792205,53.841292
"Saltwell juniors","Saltwell Park",-1.605372,54.943934
"Sandhurst Memorial","Sandhurst Memorial Park",-0.791694,51.343825
"Sandwell Valley","Sandwell Park Farm",-1.97579,52.521531
"Savill Garden juniors","The Savill Garden, Windsor Great Park",-0.595936,51.429022
"Scunthorpe","Central Park",-0.656476,53.581755
"Seaford Beach","Newhaven and Seaford Sailing Club",0.079566,50.778986
"Seaton","Seaton Esplanade",-3.072064,50.703349
"Sedgefield juniors","Hardwick Park",-1.466979,54.653037
"Sedgefield","Hardwick Park, Sedgefield",-1.466289,54.653008
"Selby","Selby",-1.078398,53.751824
"Seven Fields","Seven Fields Nature Reserve and Penhill Sports Fie",-1.781711,51.586619
"Severn Bridge","Severn Bridge",-2.664531,51.619014
"Severn Valley Country","Severn Valley Country Park",-2.364842,52.453316
"Sewerby","Sewerby Hall and Gardens, Bridlington",-0.160761,54.103268
"Seymour Park juniors","Seymour Park",-2.273257,53.458263
"Sheffield Castle","Manor Fields Park",-1.436827,53.366782
"Sheffield Hallam","Endcliffe Park, Sheffield",-1.505814,53.368446
"Sheffield Olympic Legacy Park juniors","Sheffield Olympic Legacy Park",-1.426294,53.395364
"Shelley juniors","Shelley College",-1.666806,53.592777
"Shepton Mallet","Collett Park",-2.542461,51.187513
"Sheringham","Sheringham Park",1.180601,52.928775
"Sherwood Pines","Sherwood Pines Forest Park",-1.084839,53.165828
"Shipley Country juniors","Shipley Country Park",-1.359757,53.000011
"Shipley Country","Shipley Country Park",-1.359978,53.008339
"Shorne Woods","Shorne Woods Country Park",0.418618,51.404426
"Shrewsbury juniors","Quarry Park",-2.750059,52.704425
"Shrewsbury","The Quarry",-2.75921,52.706942
"Silksworth","Silksworth Sports Centre, Sunderland",-1.409099,54.883911
"Sittingbourne","Milton Creek Country Park",0.740793,51.355453
"Sixfields Upton","Upton Country Park",-0.942236,52.228528
"Sixmilewater","Sixmilewater Park",-5.998945,54.750004
"Sizewell","Beach car park",1.622193,52.210167
"Skegness Boating Lake","Skegness Boating Lake",0.345527,53.140697
"Skelmersdale juniors","Nye Bevan Swimming Pool",-2.776838,53.550551
"Skipton","Aireville Park",-2.030004,53.961331
"Sloughbottom","Sloughbottom Park,",1.266994,52.647255
"Snowden Field","Snowden Field",-0.164731,52.673995
"Soham Village College","Soham Village College",0.338064,52.329737
"Somerdale Pavilion","Somerdale Pavilion",-2.495689,51.426469
"South Manchester juniors","Platt Fields Park",-2.22633,53.448952
"South Manchester","Platt Fields Park",-2.224689,53.446072
"South Norwood","South Norwood Country Park",-0.059908,51.396111
"South Oxhey","South Oxhey Playing Fields",-0.398653,51.632255
"South Park juniors","South Park",-1.561141,54.514933
"South Shields","South Shields",-1.408052,54.995687
"South Woodham Ferrers","Marsh Farm Country Park",0.613014,51.631642
"Southampton juniors","Riverside Park",-1.373988,50.933059
"Southampton","Southampton Common",-1.407766,50.923624
"Southend","Gunners Park",0.787526,51.523431
"Southport","Hesketh Park",-2.985341,53.656276
"Southsea","Southsea Esplanade",-1.081316,50.778853
"Southwark","Southwark Park",-0.053151,51.494242
"Southwick Country Park","Southwick Country Park",-2.234092,51.306461
"Springburn","Springburn Park",-4.224823,55.889857
"Squerryes Winery","Squerryes Winery",0.08667,51.275986
"St Albans","Verulam Park, St Albans",-0.355371,51.75193
"St Andrews","Craigtoun Country Park",-2.838234,56.317711
"St Helens","Victoria Park",-2.744088,53.46322
"St Mary’s","Bridport FC, St.Mary’s Field",-2.760744,50.729456
"Stamford Park","Stamford Park",-2.066163,53.490901
"Stanley Park juniors","Stanley Park",-2.965534,53.43405
"Staveley juniors","Staveley Welfare Cricket Club",-1.336668,53.270608
"Stevenage juniors","Hampson Park",-0.186637,51.913566
"Stevenage","Six Hills Way",-0.17993,51.902634
"Stevens Park juniors","Stevens Park",-2.115605,52.447903
"Stewart","Stewart Park, Middlesbrough",-1.203561,54.53809
"Stirling juniors","Kings Park",-3.946307,56.113824
"Stokes Bay juniors","Stokes Bay Promenade",-1.153797,50.781474
"Stonehaven","Mineralwell Park",-2.212502,56.969993
"Stonehouse juniors","Oldends Lane Playing Fields",-2.287006,51.752965
"Stonehouse","Oldends Lane Playing Fields",-2.287804,51.752554
"Stormont","Stormont Estate",-5.837749,54.598318
"Storthes Hall","Storthes Hall Park",-1.722012,53.607932
"Stranmillis College","Stranmillis University College",-5.938828,54.572708
"Stratford Park, Stroud","Stratford Park",-2.225007,51.74897
"Stratford-upon-Avon Rec juniors","The Recreation Ground",-1.703316,52.187298
"Stratford-upon-Avon","Stratford-upon-Avon",-1.701445,52.184998
"Strathclyde","Strathclyde Country Park",-4.031425,55.789631
"Strathmartine juniors","Strathmartine",-3.003733,56.491386
"Street","Strode College Sports Centre",-2.729089,51.129515
"Stretford","Longford Park",-2.290281,53.446121
"Sunny Hill","Sunny Hill Park",-0.229717,51.598193
"Surbiton juniors","Alexandra Recreation Ground",-0.288601,51.384716
"Sutton Manor","Sutton Manor Colliery",-2.726901,53.411392
"Sutton Park","Sutton Park",-1.867129,52.558505
"Swadlincote juniors","Maurice Lea Memorial Park",-1.557414,52.764399
"Swaffham","The Nicolas Hamond Academy Sports Fields",0.688461,52.638607
"Swansea Bay","Swansea Bay",-3.969848,51.610463
"Tamar Lakes","Upper Tamar Lakes",-4.433418,50.879837
"Tamar Trails","Tamar Trails Centre",-4.201763,50.535163
"Tawd Valley","Tawd Valley Park",-2.775829,53.550281
"Tees Barrage","Tees Barrage, Middlesbrough",-1.287396,54.564846
"Teignmouth Promenade","Teignmouth Promenade",-3.494987,50.544428
"Telford juniors","Telford Town Park",-2.445683,52.671256
"Telford","Telford Town Park",-2.447934,52.67123
"Temple Newsam juniors","Temple Newsam Estate",-1.45791,53.784563
"Temple Newsam","Temple Newsam Estate",-1.456461,53.784781
"Tetbury Goods Shed","Tetbury Goods Shed",-2.155818,51.637222
"Tewkesbury","Tewkesbury",-2.159373,51.987666
"The Leas","The Leas",0.80213,51.434038
"The Meadows juniors","The Meadows",-3.184283,55.940327
"The Mystery juniors","The Mystery Park",-2.922804,53.393593
"The Old Showfield","The Old Showfield",-2.308238,51.236186
"The Pastures","The Pastures",-1.705393,55.418455
"The Wammy","The Wammy",-2.238701,53.017811
"The Waterfront juniors","Les Jardins de la Mer",-2.115936,49.186471
"The Wirral Way juniors","Wirral Way/Park Fields",-3.075869,53.293748
"Thetford","Abbey Meadows",0.743766,52.4156
"Thomas Mills","Thomas Mills High School",1.325981,52.228375
"Thornbury","Mundy Playing Fields",-2.530114,51.606368
"Thurrock","Pyramid Centre",0.363436,51.491427
"Thurso","Thurso Boating Pond",-3.521554,58.589573
"Tilgate juniors","Tilgate Park",-0.175976,51.095839
"Tilgate","Tilgate Park, Crawley",-0.175623,51.097
"Tollcross","Tollcross",-4.179461,55.847494
"Tolson juniors","Ravensknowle Park",-1.755604,53.645008
"Tonbridge juniors","Tonbridge Farm Sportsground",0.270291,51.20977
"Tonbridge","Juddians Rugby Club",0.270174,51.197605
"Tooting Common juniors","Tooting Common",-0.147709,51.434698
"Tooting Common","Tooting Common",-0.14677,51.433342
"Torbay Velopark juniors","Torbay Velopark",-3.564283,50.423563
"Torbay Velopark","Torbay Velopark",-3.564297,50.423441
"Torridge juniors","Victoria Park",-4.203435,51.023418
"Town Moor juniors","Newcastle Town Moor",-1.619189,54.98383
"Trelissick","Kilbroney Park",-5.02826,50.217331
"Tremorfa","Tremorfa Park",-3.132727,51.486237
"Tring","Tring Park",-0.659599,51.786634
"Troon","South Beach Esplanade",-4.670058,55.541413
"Tyne Green","Tyne Green",-2.101526,54.977878
"Uckfield","Uckfield Rugby Club",0.11306,50.977857
"University of Stirling","Stranmillis University College",-3.924236,56.147334
"Uppermill juniors","Saddleworth Pool & Leisure Centre",-2.00217,53.547393
"Upton Court","Upton Court Park",-0.577525,51.49616
"Upton House juniors","Upton Country Park",-2.012474,50.734515
"Upton House","Upton Country Park",-2.013428,50.734891
"Ury Riverside","Ury Riverside Park",-2.372062,57.291953
"Valentines","Valentines Park, Redbridge",0.07198,51.56749
"Valley","Valley Leisure Centre",-5.928342,54.659949
"Verulamium juniors","Verulamium Park",-0.348169,51.746545
"Victoria Dock","Victoria Dock",0.018775,51.505363
"Victoria juniors, Glasgow","Victoria Park",-4.332751,55.87731
"Victoria juniors, Macclesfield","Victoria Park",-2.116662,53.261537
"Victoria","Victoria Park",-4.332347,55.877504
"Vogrie","Vogrie Country Park",-2.995012,55.856879
"Wakefield Thornes juniors","Thornes Park",-1.512695,53.675544
"Wakefield Thornes","Thornes Park",-1.509682,53.672488
"Wallace","Wallace Park",-6.036816,54.516511
"Walmer and Deal Seafront","The Beach",1.403179,51.2095
"Walsall Arboretum","Walsall Arboretum",-1.966252,52.58725
"Walthamstow","Highams Park",-0.007854,51.602666
"Wanstead Flats","Wanstead Flats, Epping Forest",0.014977,51.56078
"Wardown juniors","Wardown Park",-0.419099,51.891775
"Warrington juniors","Orford Jubilee Neighbourhood Hub",-2.587904,53.405344
"Warrington","Victoria Park",-2.574685,53.384221
"Warwick Racecourse","Warwick Racecourse",-1.595954,52.280789
"Watergrove","Watergrove Reservoir",-2.131777,53.657034
"Waterlooville juniors","Jubilee Park",-1.032861,50.888467
"Watermeadows","Watermeadows",-0.988391,52.13458
"Waterworks juniors","Waterworks Park",-5.944873,54.619011
"Waterworks","Waterworks, North Belfast",-5.942613,54.619299
"Wednesfield juniors","Wednesfield Park",-2.083638,52.602455
"Wendover Woods","Wendover Woods",-0.716782,51.76894
"Wepre","Wepre Park",-3.056846,53.205552
"Westmill","Westmill Farm",-0.060813,51.821422
"Weston-super-Mare juniors","Weston-super-Mare",-2.907495,51.364772
"Wetherby","Wetherby Sports Association",-1.392197,53.925673
"Weymouth juniors","Lodmoor Country Park",-2.449547,50.627396
"Weymouth","Lodmoor County Park",-2.447398,50.626728
"Whaley Bridge juniors","Whaley Bridge Memorial Park",-1.987771,53.327225
"Whinlatter Forest","Whinlatter Forest Park",-3.22446,54.610017
"Whitehaven","Whitehaven Cycle Track,",-3.573636,54.524733
"Whitelands Farm juniors","Whitelands Farm Sports Ground",-1.176072,51.89042
"Whiteley juniors","Meadowside Leisure Centre",-1.248179,50.884963
"Whiteley","Whiteley Meadowside",-1.247926,50.885632
"Whitley Bay juniors","Whitley Bay",-1.447679,55.0498
"Whitley Bay","Whitley Bay Links Common",-1.448736,55.048875
"Whitstable juniors","Tankerton Slopes",1.042448,51.364939
"Whitstable","Whitstable Promenade",1.041942,51.365295
"Wicksteed juniors","Wicksteed Park",-0.710759,52.384064
"Widnes juniors","Victoria Park",-2.730313,53.37434
"Widnes","Victoria Park",-2.730069,53.374508
"Wilmslow juniors","The Carrs",-2.231746,53.331301
"Wilmslow","The Carrs Park",-2.231588,53.331288
"Wimbledon Common","Wimbledon Common",-0.232215,51.442078
"Wimbledon Park juniors","Wimbledon Park",-0.206632,51.440582
"Wimpole Estate juniors","Wimple Estate",-0.047103,52.14024
"Wimpole Estate","Wimpole Estate",-0.047207,52.140442
"Winchester juniors","Winchester Sports Stadium",-1.304893,51.054733
"Winchester","North Walls Recreation Ground",-1.310849,51.069286
"Windmill Hill juniors","Victoria Park",-2.587142,51.438601
"Windy Nook","Windy Nook Nature Park",-1.563025,54.940189
"Wirral Country Park juniors","Wirral Country Park",-3.143621,53.341642
"Wisbech juniors","Wisbech Park",0.166007,52.66664
"Witney","West Witney Sports & Social Club",-1.513356,51.789974
"Witton","Witton Country Park",-2.517211,53.74055
"Woking juniors","Woking Park",-0.555006,51.311946
"Woking","Woking Park",-0.556204,51.311708
"Wolverhampton","West Park",-2.140875,52.588775
"Woodbank","Woodbank Park, Stockport",-2.130945,53.408405
"Woodhouse Moor","Woodhouse Moor, Leeds",-1.560059,53.808582
"Woodley juniors","Woodford Park",-0.903089,51.454829
"Woodley","Woodford Park",-0.903669,51.45418
"Woolacombe Dunes","Woolacombe Dunes",-4.209982,51.159264
"Worcester Pitchcroft","The Pitchcroft, Worcester Racecourse",-2.231964,52.201513
"Worcester","Worcester Woods Country Park",-2.178726,52.186989
"Workington","Workington Leisure Centre",-3.539767,54.647169
"Worksop College juniors","Worksop College",-1.103224,53.287414
"Wormwood Scrubs","Wormwood Scrubs Park",-0.238523,51.520412
"Worsley Woods","Worsley Woods, Salford",-2.359056,53.494328
"Worthing","Worthing promenade",-0.3645,50.810312
"Wotton","Wotton Community Parc",-2.369117,51.633443
"Wycombe Rye juniors","Wycombe Rye",-0.742427,51.626131
"Wycombe Rye","The Rye",-0.74009,51.62337
"Wyndham juniors","Wyndham Park",-0.638312,52.918182
"Wyre Forest juniors","Wyre Forest",-2.368767,52.364152
"Wyre Forest","Wyre Forest",-2.369798,52.365002
"Wythenshawe","Wythenshawe Park, Wythenshawe",-2.288139,53.405502
"Yatton Recreation juniors","Yatton Recreation Ground",-2.813883,51.387275
"Yeovil Montacute","Montacute House",-2.712979,50.951485
"Yeovil Rec juniors","Yeovil Rec",-2.63893,50.954606
"York","York Racecourse",-1.101379,53.935375
